Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781214505,50,POST,/orders/pessimistic,24.800000,11.500000,310,690,1000,1300,2500,3200,3700,4000,5700,5700,5700,1935,872,210,751.3050955018092,13.600316999827555,17291.888502000118,43.305426356589145
1781214505,50,GET,/stocks,4.600000,0.000000,120,170,240,240,550,710,1100,1100,1100,1100,1100,353,0,80,201.37463803682556,7.384510000065347,15115.925994999998,126.20679886685552
1781214505,50,,Aggregated,48.800000,24.800000,520,780,1100,1400,2200,2700,3400,3700,5700,5700,5700,3627,1709,360,878.7502705900167,7.384510000065347,18044.120338000084,52.50592776399228
1781214507,50,POST,/orders/optimistic,17.900000,11.800000,1000,1500,1700,1800,2200,2600,2900,3000,3200,3200,3200,1353,849,610,1247.3254366962346,41.572511000140366,18044.120338000084,46.415373244641536
1781214507,50,POST,/orders/pessimistic,23.400000,10.700000,360,960,1300,1500,2300,3200,3800,4900,5700,5700,5700,1955,882,220,754.0481715176473,13.600316999827555,17291.888502000118,43.31969309462916
1781214507,50,GET,/stocks,4.600000,0.000000,170,240,550,650,940,1100,1700,1700,1700,1700,1700,357,0,82,209.46568804761705,7.384510000065347,15115.925994999998,126.20448179271709
1781214507,50,,Aggregated,45.900000,22.500000,600,1100,1400,1700,2200,2700,3500,3800,5700,5700,5700,3665,1731,370,883.1036130422895,7.384510000065347,18044.120338000084,52.53615279672579
1781214509,50,POST,/orders/optimistic,15.200000,10.000000,1400,1700,1800,1900,2300,2700,3200,3600,3800,3800,3800,1366,858,620,1254.4468908696958,41.572511000140366,18044.120338000084,46.428257686676424
1781214509,50,POST,/orders/pessimistic,19.700000,9.000000,500,1200,1500,1700,2300,3200,3800,4100,4900,4900,4900,1985,902,220,758.988917650378,13.600316999827555,17291.888502000118,43.378337531486146
1781214509,50,GET,/stocks,4.000000,0.000000,240,550,890,940,1400,1600,1700,1700,1700,1700,1700,361,0,83,216.90229767312817,7.384510000065347,15115.925994999998,126.202216066482
1781214509,50,,Aggregated,38.900000,19.000000,880,1400,1600,1700,2300,2700,3700,4000,4900,4900,4900,3712,1760,370,888.5962241174542,7.384510000065347,18044.120338000084,52.555495689655174
1781214510,50,POST,/orders/optimistic,13.400000,8.800000,1400,1800,2000,2100,3000,4600,5300,5400,5800,5800,5800,1395,879,630,1277.892133654484,41.572511000140366,18044.120338000084,46.464516129032255
1781214510,50,POST,/orders/pessimistic,18.100000,8.300000,620,1300,1600,1700,2300,3200,3800,4100,5200,5200,5200,2007,911,220,760.7751882182363,13.600316999827555,17291.888502000118,43.37319382162431
1781214510,50,GET,/stocks,3.100000,0.000000,180,330,710,940,1400,1600,1700,1700,1700,1700,1700,367,0,84,215.7836406185277,7.384510000065347,15115.925994999998,126.19891008174388
1781214510,50,,Aggregated,34.600000,17.100000,980,1500,1700,1800,2400,3500,4600,5200,5800,5800,5800,3769,1790,380,899.1053131623744,7.384510000065347,18044.120338000084,52.582382594852746
